city_id,city_name,city_state,city_country,longitude,latitude,municipality_country
2805522.0,Wüstenfelde,,DE,13.14514,53.944172,"Wüstenfelde,DE"
2805548.0,Wüsten,,DE,8.78949,52.101601,"Wüsten,DE"
2805568.0,Wust,,DE,12.61667,52.416672,"Wust,DE"
2805579.0,Wuschlaub,,DE,12.13333,51.183331,"Wuschlaub,DE"
2805580.0,Wüschheim,,DE,6.81667,50.700001,"Wüschheim,DE"
2805586.0,Würzweiler,,DE,7.86667,49.650002,"Würzweiler,DE"
2805597.0,Wurzen,,DE,12.73333,51.366669,"Wurzen,DE"
2805615.0,Würzburg,,DE,9.93611,49.787781,"Würzburg,DE"
2805618.0,Würzberg,,DE,9.08111,49.652779,"Würzberg,DE"
2805623.0,Wurzbach,,DE,11.53333,50.466671,"Wurzbach,DE"
2805641.0,Wursterheide,,DE,8.63333,53.76667,"Wursterheide,DE"
2805644.0,Würselen,,DE,6.13333,50.816669,"Würselen,DE"
2805645.0,Würschwitz,,DE,12.80903,51.267391,"Würschwitz,DE"
2805649.0,Wurschen,,DE,14.58333,51.183331,"Wurschen,DE"
2805652.0,Würrich,,DE,7.3,49.98333,"Würrich,DE"
2805653.0,Wurp,,DE,12.05,51.566669,"Wurp,DE"
2805657.0,Wurmsham,,DE,12.33333,48.349998,"Wurmsham,DE"
2805666.0,Wurmlingen,,DE,8.9633,48.503639,"Wurmlingen,DE"
2805677.0,Wurmberg,,DE,8.81667,48.866669,"Wurmberg,DE"
2805694.0,Wurmannsquick,,DE,12.78333,48.349998,"Wurmannsquick,DE"
2805708.0,Würges,,DE,8.28333,50.283329,"Würges,DE"
2805722.0,Würding,,DE,13.3495,48.353909,"Würding,DE"
2805727.0,Würchwitz,,DE,12.22744,51.019051,"Würchwitz,DE"
2805728.0,Würchhausen,,DE,11.68333,51.033329,"Würchhausen,DE"
2805753.0,Wuppertal,,DE,7.18333,51.26667,"Wuppertal,DE"
2805761.0,Wunstorf,,DE,9.41667,52.433331,"Wunstorf,DE"
2805762.0,Wunsiedel,,DE,12.01667,50.033329,"Wunsiedel,DE"
2805773.0,Wünschendorf,,DE,12.1,50.799999,"Wünschendorf,DE"
2805776.0,Wunschenberg,,DE,11.95,49.900002,"Wunschenberg,DE"
2805785.0,Wünnenberg,,DE,8.7,51.51667,"Wünnenberg,DE"
2805793.0,Wundersleben,,DE,11.03333,51.150002,"Wundersleben,DE"
2805814.0,Wümbach,,DE,10.98333,50.700001,"Wümbach,DE"
2805825.0,Wulsbüttel,,DE,8.66667,53.316669,"Wulsbüttel,DE"
2805844.0,Wullenstetten,,DE,10.06667,48.316669,"Wullenstetten,DE"
2805853.0,Wulksfelde,,DE,10.11096,53.718319,"Wulksfelde,DE"
2805861.0,Wülknitz,,DE,13.4,51.366669,"Wülknitz,DE"
2805865.0,Wulkenzin,,DE,13.16667,53.533329,"Wulkenzin,DE"
2805866.0,Wulkau,,DE,12.07415,52.761021,"Wulkau,DE"
2805870.0,Wulften,,DE,10.17437,51.659988,"Wulften,DE"
2805874.0,Wulfstorf,,DE,10.52396,53.179859,"Wulfstorf,DE"
2805877.0,Wulfsmoor,,DE,9.72402,53.912331,"Wulfsmoor,DE"
2805891.0,Wulfsen,,DE,10.15,53.299999,"Wulfsen,DE"
2805895.0,Wulfsdorf,,DE,10.21667,53.666672,"Wulfsdorf,DE"
2805910.0,Wülfrath,,DE,7.05,51.283329,"Wülfrath,DE"
2805913.0,Wülfingerode,,DE,10.51667,51.400002,"Wülfingerode,DE"
2805916.0,Wulfing,,DE,12.56667,49.216671,"Wulfing,DE"
2805921.0,Wulfhagen,,DE,9.18333,52.349998,"Wulfhagen,DE"
2805923.0,Wulfeshohl,,DE,7.25,51.26667,"Wulfeshohl,DE"
2805925.0,Wulferstedt,,DE,11.13333,52.01667,"Wulferstedt,DE"
2805927.0,Wülfershausen,,DE,11.08333,50.849998,"Wülfershausen,DE"
2805933.0,Wülferode,,DE,9.85,52.333328,"Wülferode,DE"
2805945.0,Wulfen,,DE,11.93333,51.816669,"Wulfen,DE"
2805988.0,Wrohm,,DE,9.4,54.216671,"Wrohm,DE"
2805992.0,Wrixum,,DE,8.54856,54.699928,"Wrixum,DE"
2805994.0,Wrist,,DE,9.76667,53.933331,"Wrist,DE"
2805998.0,Wrisbergholzen,,DE,9.91667,52.049999,"Wrisbergholzen,DE"
2805999.0,Wriezen,,DE,14.13425,52.720909,"Wriezen,DE"
2806002.0,Wriedel,,DE,10.29848,53.0313,"Wriedel,DE"
2806004.0,Wrexen,,DE,8.99849,51.509602,"Wrexen,DE"
2806007.0,Wrestedt,,DE,10.57494,52.90435,"Wrestedt,DE"
2806010.0,Wremerbüttel,,DE,8.51667,53.650002,"Wremerbüttel,DE"
2806011.0,Wremen,,DE,8.51667,53.650002,"Wremen,DE"
2806015.0,Wredenhagen,,DE,12.5172,53.29026,"Wredenhagen,DE"
2806023.0,Wrangelsburg,,DE,13.6,54.01667,"Wrangelsburg,DE"
2806066.0,Woserin,,DE,12.00497,53.66814,"Woserin,DE"
2806070.0,Worzeldorf,,DE,11.1,49.366669,"Worzeldorf,DE"
2806072.0,Wörthsee,,DE,11.20176,48.063049,"Wörthsee,DE"
